46.932072 -124.20563
47.389597 -124.373853
47.812777 -124.571192
47.960299 -124.739415
48.165956 -124.768597
48.484303 -124.794477
48.232801 -123.552213
48.404902 -122.704627
48.349033 -122.051145
47.162199 -121.838526
46.908642 -122.178208
46.932072 -124.20563

